,AL Date COW,AL Data COW,AK Date COW,AK Data COW,AZ Date COW,AZ Data COW,AR Date COW,AR Data COW,CA Date COW,CA Data COW,CO Date COW,CO Data COW,CT Date COW,CT Data COW,DC Date COW,DC Data COW,DE Date COW,DE Data COW,FL Date COW,FL Data COW,GA Date COW,GA Data COW,HI Date COW,HI Data COW,ID Date COW,ID Data COW,IL Date COW,IL Data COW,IN Date COW,IN Data COW,IA Date COW,IA Data COW,KS Date COW,KS Data COW,KY Date COW,KY Data COW,LA Date COW,LA Data COW,ME Date COW,ME Data COW,MD Date COW,MD Data COW,MA Date COW,MA Data COW,MI Date COW,MI Data COW,MN Date COW,MN Data COW,MS Date COW,MS Data COW,MO Date COW,MO Data COW,MT Date COW,MT Data COW,NE Date COW,NE Data COW,NV Date COW,NV Data COW,NH Date COW,NH Data COW,NJ Date COW,NJ Data COW,NM Date COW,NM Data COW,NY Date COW,NY Data COW,NC Date COW,NC Data COW,ND Date COW,ND Data COW,OH Date COW,OH Data COW,OK Date COW,OK Data COW,OR Date COW,OR Data COW,PA Date COW,PA Data COW,RI Date COW,RI Data COW,SC Date COW,SC Data COW,SD Date COW,SD Data COW,TN Date COW,TN Data COW,TX Date COW,TX Data COW,UT Date COW,UT Data COW,VT Date COW,VT Data COW,VA Date COW,VA Data COW,WA Date COW,WA Data COW,WV Date COW,WV Data COW,WI Date COW,WI Data COW,WY Date COW,WY Data COW,TOTAL
185,200212,6234.852,200212,54.577,200212,3556.398,200212,1816.216,200212,207.535,200212,3175.463,200212,376.355,0.0,0.0,200212,365.347,200212,5981.157,200212,6252.621,200212,129.082,200212,5.493,200212,7265.869,200212,10010.123,200212,3163.761,200212,3025.535,200212,7132.225,200212,2310.625,200212,47.954,200212,2705.566,200212,1166.007,200212,5820.309,200212,3220.115,200212,1543.497,200212,6746.127,200212,1156.94,200212,1855.269,200212,1497.892,200212,357.813,200212,962.649,200212,2165.539,200212,2217.622,200212,6396.515,200212,2665.254,200212,11686.922,200212,3373.73,200212,416.197,200212,10898.767,0.0,0.0,200212,3131.646,200212,331.057,200212,4532.402,200212,12811.875,200212,3004.032,0.0,0.0,200212,3702.123,200212,950.502,200212,8440.446,200212,3382.93,200212,3938.833,172189.76400000002
186,200211,6222.19,200211,49.368,200211,3434.543,200211,2026.23,200211,158.407,200211,2911.461,200211,297.579,0.0,0.0,200211,255.982,200211,4946.311,200211,5167.059,200211,131.816,200211,4.799,200211,6752.771,200211,9855.525,200211,2787.117,200211,2972.383,200211,5729.535,200211,1728.094,200211,43.207,200211,2341.093,200211,1164.672,200211,5631.824,200211,2961.155,200211,1611.069,200211,5980.093,200211,1395.977,200211,1704.535,200211,1279.825,200211,327.296,200211,871.353,200211,2231.932,200211,2100.519,200211,5962.49,200211,2587.977,200211,10502.786,200211,3059.474,200211,402.961,200211,9396.523,0.0,0.0,200211,2624.515,200211,312.421,200211,4168.538,200211,10829.179,200211,2737.835,0.0,0.0,200211,3018.29,200211,898.559,200211,7746.033,200211,3179.669,200211,3550.683,156053.653
187,200210,6578.037,200210,54.482,200210,3059.002,200210,2105.44,200210,217.024,200210,2951.146,200210,136.451,0.0,0.0,200210,353.791,200210,5686.935,200210,6840.937,200210,104.839,200210,5.954,200210,7292.34,200210,9715.335,200210,2925.501,200210,3035.919,200210,5988.965,200210,1945.383,200210,49.512,200210,1891.312,200210,1079.479,200210,5352.882,200210,2867.876,200210,1430.922,200210,5631.396,200210,1430.059,200210,1454.292,200210,1232.508,200210,266.305,200210,922.668,200210,2369.304,200210,2180.714,200210,6431.083,200210,2593.675,200210,10549.417,200210,2863.326,200210,413.631,200210,9418.532,0.0,0.0,200210,2786.225,200210,64.934,200210,4181.096,200210,11023.433,200210,2906.261,0.0,0.0,200210,3034.523,200210,950.399,200210,7731.503,200210,3396.449,200210,3598.099,159099.29599999997
188,200209,6728.943,200209,52.5,200209,3095.053,200209,2228.0,200209,201.927,200209,2763.029,200209,131.585,0.0,0.0,200209,305.403,200209,5797.536,200209,6921.531,200209,133.295,200209,7.385,200209,7861.938,200209,10463.348,200209,2914.302,200209,2989.348,200209,6795.618,200209,2244.79,200209,43.539,200209,2618.519,200209,881.037,200209,5685.811,200209,2727.756,200209,1530.319,200209,5772.223,200209,1457.154,200209,1536.484,200209,1416.317,200209,255.64,200209,918.588,200209,2449.5,200209,2179.326,200209,6863.704,200209,2347.315,200209,10686.137,200209,2995.817,200209,391.607,200209,9342.336,0.0,0.0,200209,3224.851,200209,158.216,200209,4842.77,200209,12168.715,200209,3004.337,0.0,0.0,200209,3327.9,200209,907.245,200209,6835.007,200209,3534.591,200209,3628.015,165366.30699999997
189,200208,7080.368,200208,46.43,200208,3160.446,200208,2310.324,200208,208.086,200208,3135.992,200208,217.378,0.0,0.0,200208,409.43,200208,6530.433,200208,7572.559,200208,129.464,200208,9.299,200208,8543.784,200208,11216.48,200208,3254.394,200208,3239.993,200208,7868.125,200208,1283.16,200208,53.82,200208,2835.788,200208,975.861,200208,6513.796,200208,2981.187,200208,1487.353,200208,6569.19,200208,1620.03,200208,1774.978,200208,1436.019,200208,372.344,200208,997.622,200208,1790.177,200208,2264.26,200208,7167.138,200208,2516.331,200208,11937.243,200208,3343.488,200208,374.359,200208,10810.512,0.0,0.0,200208,3476.476,200208,292.343,200208,5708.225,200208,13228.482,200208,2969.161,0.0,0.0,200208,3747.19,200208,870.924,200208,8166.967,200208,3804.644,200208,3653.393,179955.44600000003
190,200207,7388.052,200207,44.648,200207,3370.575,200207,1940.587,200207,204.377,200207,3219.683,200207,351.413,0.0,0.0,200207,395.959,200207,6456.917,200207,7687.304,200207,138.6,200207,11.42,200207,8549.614,200207,11068.959,200207,3370.714,200207,3294.027,200207,7894.321,200207,2131.5,200207,52.734,200207,2870.899,200207,1044.069,200207,6582.381,200207,3155.301,200207,1461.133,200207,6420.602,200207,894.152,200207,1996.887,200207,1567.031,200207,344.346,200207,932.733,200207,2466.89,200207,1999.986,200207,7672.269,200207,2597.213,200207,12577.112,200207,3430.624,200207,126.671,200207,10899.209,0.0,0.0,200207,3701.586,200207,313.758,200207,5693.994,200207,13224.085,200207,3116.105,0.0,0.0,200207,3595.225,200207,422.449,200207,8694.92,200207,4135.384,200207,3686.284,183194.70200000005
191,200206,6658.365,200206,35.819,200206,3114.966,200206,1810.441,200206,204.991,200206,3037.86,200206,300.271,0.0,0.0,200206,280.591,200206,5623.119,200206,7122.783,200206,132.559,200206,10.095,200206,7546.857,200206,9752.468,200206,2987.526,200206,2993.881,200206,7468.105,200206,1582.321,200206,54.905,200206,2583.982,200206,882.28,200206,5940.141,200206,2750.757,200206,1459.969,200206,5981.048,200206,657.208,200206,1695.791,200206,1453.935,200206,333.292,200206,870.412,200206,2535.867,200206,1901.407,200206,6635.026,200206,2292.444,200206,11827.394,200206,3081.827,200206,0.0,200206,9147.904,0.0,0.0,200206,3333.686,200206,300.014,200206,5339.094,200206,12765.011,200206,2798.147,0.0,0.0,200206,3110.922,200206,174.09,200206,7724.399,200206,3434.106,200206,2939.619,164667.69499999998
192,200205,5471.845,200205,48.711,200205,3254.234,200205,1611.33,200205,166.256,200205,3028.547,200205,229.807,0.0,0.0,200205,267.106,200205,5489.857,200205,6521.683,200205,140.21,200205,10.029,200205,6562.413,200205,8891.982,200205,2831.44,200205,2620.114,200205,6774.116,200205,1897.281,200205,47.775,200205,2117.717,200205,669.779,200205,5066.829,200205,2275.791,200205,1288.767,200205,4712.163,200205,1360.209,200205,1631.612,200205,1387.204,200205,205.557,200205,420.967,200205,2375.142,200205,1590.958,200205,5190.839,200205,2206.61,200205,11059.434,200205,2883.094,200205,319.277,200205,8249.599,0.0,0.0,200205,3200.418,200205,249.131,200205,5233.621,200205,12287.496,200205,2751.611,0.0,0.0,200205,2767.516,200205,415.559,200205,7316.894,200205,3192.576,200205,3115.293,151406.399
193,200204,4874.607,200204,43.484,200204,3109.898,200204,2101.92,200204,158.37,200204,2638.268,200204,278.221,0.0,0.0,200204,295.919,200204,4343.792,200204,6417.791,200204,130.148,200204,8.177,200204,6232.132,200204,8464.967,200204,2344.339,200204,2867.652,200204,6404.733,200204,1294.527,200204,45.236,200204,2459.919,200204,902.681,200204,4723.456,200204,2425.838,200204,1069.189,200204,4555.353,200204,1420.931,200204,1444.129,200204,957.261,200204,239.388,200204,572.658,200204,2216.961,200204,1612.468,200204,5345.933,200204,2155.663,200204,10192.769,200204,2398.748,200204,203.791,200204,8265.946,0.0,0.0,200204,2890.524,200204,296.888,200204,5094.763,200204,10337.077,200204,2749.075,0.0,0.0,200204,2692.697,200204,512.671,200204,6722.151,200204,2854.402,200204,2937.082,142304.59300000002
194,200203,4546.501,200203,48.946,200203,3116.576,200203,1070.516,200203,213.429,200203,2558.247,200203,271.166,0.0,0.0,200203,274.348,200203,4424.003,200203,6889.63,200203,126.818,200203,6.476,200203,6839.501,200203,9396.738,200203,3046.915,200203,2502.291,200203,7254.514,200203,1719.244,200203,52.471,200203,2339.357,200203,857.933,200203,4933.123,200203,2689.385,200203,676.392,200203,4946.056,200203,1548.82,200203,1441.974,200203,1312.584,200203,358.738,200203,806.077,200203,2239.775,200203,1723.744,200203,6292.627,200203,2649.956,200203,11113.189,200203,2795.608,200203,365.859,200203,8599.513,0.0,0.0,200203,2971.586,200203,337.03,200203,5190.369,200203,10329.854,200203,2501.883,0.0,0.0,200203,2873.86,200203,919.624,200203,7630.063,200203,2882.592,200203,3799.75,151485.651
195,200202,4697.078,200202,44.698,200202,2672.151,200202,1801.947,200202,183.984,200202,2730.014,200202,307.357,0.0,0.0,200202,116.342,200202,4889.07,200202,5236.221,200202,115.001,200202,5.432,200202,6349.919,200202,8515.817,200202,2734.26,200202,2738.42,200202,6361.87,200202,1873.11,200202,56.108,200202,1813.176,200202,903.764,200202,4824.455,200202,2857.852,200202,584.709,200202,4426.344,200202,1296.153,200202,1660.882,200202,1335.876,200202,281.76,200202,604.765,200202,1909.577,200202,1555.925,200202,5224.876,200202,2310.269,200202,9726.753,200202,2432.712,200202,367.608,200202,8715.41,0.0,0.0,200202,2719.901,200202,282.052,200202,4738.88,200202,10717.731,200202,2713.503,0.0,0.0,200202,2950.647,200202,703.266,200202,7778.864,200202,2811.2,200202,3371.112,143048.82100000003
196,200201,5560.828,200201,51.623,200201,3282.788,200201,2275.418,200201,203.422,200201,3238.541,200201,329.62,0.0,0.0,200201,143.346,200201,5757.263,200201,6198.005,200201,133.964,200201,6.113,200201,6888.208,200201,10307.958,200201,3011.79,200201,3089.626,200201,7602.12,200201,2040.871,200201,56.678,200201,2134.725,200201,975.297,200201,5624.501,200201,3007.195,200201,709.826,200201,5694.372,200201,1100.196,200201,1747.074,200201,1536.573,200201,379.907,200201,724.562,200201,2152.215,200201,1912.183,200201,6005.24,200201,2688.816,200201,11093.91,200201,3306.33,200201,397.723,200201,10162.189,0.0,0.0,200201,2886.308,200201,333.679,200201,4981.929,200201,12124.303,200201,3235.773,0.0,0.0,200201,3261.488,200201,935.516,200201,8164.069,200201,3198.94,200201,3704.998,164358.01900000003
197,200112,5366.091,200112,38.344,200112,3154.396,200112,2426.711,200112,211.485,200112,3157.884,200112,303.8,0.0,0.0,200112,100.735,200112,5250.329,200112,5855.829,200112,128.96,200112,4.497,200112,6677.421,200112,9589.801,200112,2853.655,200112,2834.658,200112,7694.347,200112,2125.494,200112,37.448,200112,1911.571,200112,957.352,200112,5442.012,200112,2960.782,200112,1627.346,200112,5887.372,200112,1518.309,200112,1768.645,200112,1373.725,200112,312.171,200112,572.138,200112,2588.265,200112,1803.676,200112,5764.723,200112,2735.631,200112,10576.915,200112,2948.968,200112,416.289,200112,9534.629,0.0,0.0,200112,2620.037,200112,341.812,200112,4533.448,200112,11434.436,200112,2896.637,0.0,0.0,200112,3072.534,200112,914.965,200112,6217.678,200112,3203.683,200112,3654.715,157402.349
198,200111,5521.952,200111,37.497,200111,3165.895,200111,1888.881,200111,143.407,200111,2992.049,200111,276.234,0.0,0.0,200111,96.229,200111,4706.288,200111,4689.2,200111,139.771,200111,4.637,200111,5991.616,200111,9116.876,200111,2633.893,200111,2281.937,200111,6422.639,200111,1652.3,200111,39.18,200111,2266.18,200111,915.705,200111,5429.074,200111,2828.607,200111,1775.556,200111,5400.794,200111,1508.344,200111,1624.046,200111,1568.836,200111,352.099,200111,629.903,200111,2169.335,200111,1410.186,200111,5161.062,200111,2384.729,200111,9410.933,200111,2875.432,200111,351.003,200111,8507.639,0.0,0.0,200111,2419.436,200111,277.274,200111,4393.11,200111,9897.054,200111,2938.357,0.0,0.0,200111,3159.038,200111,941.811,200111,4715.78,200111,3322.103,200111,3683.092,144116.999
199,200110,6027.634,200110,38.751,200110,3558.956,200110,2152.991,200110,137.018,200110,2647.793,200110,156.843,0.0,0.0,200110,116.225,200110,5606.565,200110,5093.697,200110,133.282,200110,4.108,200110,5856.551,200110,9597.36,200110,2797.529,200110,2518.347,200110,7125.236,200110,1618.037,200110,28.9,200110,2483.695,200110,1018.955,200110,5144.121,200110,2650.43,200110,2055.748,200110,5349.164,200110,1653.932,200110,1576.14,200110,1705.165,200110,361.167,200110,808.1,200110,2352.771,200110,1707.743,200110,5629.91,200110,2241.181,200110,9497.871,200110,2764.271,200110,415.499,200110,8818.549,0.0,0.0,200110,2452.959,200110,229.522,200110,4058.706,200110,9736.388,200110,3044.64,0.0,0.0,200110,2959.001,200110,737.855,200110,5208.106,200110,3556.985,200110,3496.418,148930.815
200,200109,6301.43,200109,58.91,200109,3227.225,200109,2329.977,200109,182.546,200109,2809.067,200109,295.07,0.0,0.0,200109,116.162,200109,5595.303,200109,5842.175,200109,136.116,200109,5.42,200109,6572.803,200109,9545.199,200109,2658.428,200109,2669.764,200109,7562.793,200109,1914.629,200109,44.797,200109,2500.417,200109,539.381,200109,5568.936,200109,2605.572,200109,1611.263,200109,5423.641,200109,1477.87,200109,1700.931,200109,1545.448,200109,349.144,200109,766.803,200109,2195.658,200109,1530.827,200109,5914.353,200109,2210.952,200109,9740.115,200109,2791.657,200109,391.211,200109,8997.513,0.0,0.0,200109,3080.931,200109,308.333,200109,4957.209,200109,11579.15,200109,2987.771,0.0,0.0,200109,2973.233,200109,778.693,200109,5764.367,200109,3184.515,200109,2814.61,154158.31800000003
201,200108,7316.237,200108,65.143,200108,3583.296,200108,2339.537,200108,226.382,200108,3246.174,200108,353.282,0.0,0.0,200108,363.297,200108,6332.893,200108,7793.817,200108,139.326,200108,7.663,200108,7982.835,200108,11047.926,200108,3313.597,200108,3027.04,200108,8402.331,200108,2209.344,200108,49.714,200108,2841.139,200108,1006.867,200108,6669.913,200108,3043.832,200108,1672.107,200108,6387.065,200108,1640.712,200108,1889.821,200108,1694.674,200108,335.229,200108,989.241,200108,2370.652,200108,2361.049,200108,7707.008,200108,2688.052,200108,11795.883,200108,3362.733,200108,389.622,200108,10703.588,0.0,0.0,200108,3716.175,200108,299.427,200108,5573.28,200108,12779.997,200108,3090.968,0.0,0.0,200108,3702.232,200108,914.591,200108,8005.519,200108,3995.138,200108,3689.725,183116.07299999995
202,200107,7190.954,200107,55.082,200107,3560.135,200107,2545.407,200107,223.656,200107,3235.081,200107,345.969,0.0,0.0,200107,324.967,200107,6341.317,200107,7782.658,200107,137.736,200107,8.242,200107,7759.636,200107,10879.448,200107,3342.007,200107,2919.63,200107,8417.504,200107,2306.054,200107,49.621,200107,2684.457,200107,979.075,200107,6398.902,200107,2875.43,200107,1504.686,200107,6111.445,200107,1531.968,200107,1863.968,200107,1568.414,200107,307.597,200107,821.406,200107,2725.19,200107,2235.029,200107,6901.945,200107,2556.378,200107,11086.052,200107,3111.31,200107,410.171,200107,10270.111,0.0,0.0,200107,3597.473,200107,302.999,200107,5647.457,200107,13218.435,200107,3112.204,0.0,0.0,200107,3309.615,200107,786.66,200107,7838.12,200107,3970.259,200107,3908.55,179060.40999999995
203,200106,6437.715,200106,39.411,200106,3443.204,200106,2330.786,200106,215.798,200106,3049.285,200106,330.648,0.0,0.0,200106,254.68,200106,6198.99,200106,6728.163,200106,136.812,200106,8.61,200106,6795.568,200106,9999.26,200106,2788.555,200106,2823.839,200106,7857.28,200106,1903.011,200106,41.052,200106,2573.919,200106,897.062,200106,5836.067,200106,2580.999,200106,1713.664,200106,5397.994,200106,1047.202,200106,1688.127,200106,1589.222,200106,278.073,200106,735.546,200106,2516.866,200106,2000.843,200106,6443.712,200106,2115.437,200106,10248.585,200106,3011.164,200106,259.335,200106,9014.416,0.0,0.0,200106,3518.768,200106,307.826,200106,4913.307,200106,12312.672,200106,2738.786,0.0,0.0,200106,3034.915,200106,557.123,200106,7088.931,200106,3332.841,200106,3479.735,162615.804
204,200105,5985.862,200105,40.986,200105,3614.318,200105,1925.929,200105,200.475,200105,3152.661,200105,309.332,0.0,0.0,200105,278.334,200105,5829.141,200105,6296.453,200105,140.633,200105,8.842,200105,6188.853,200105,9043.013,200105,2690.607,200105,2721.356,200105,7290.853,200105,1905.98,200105,48.867,200105,2179.105,200105,639.261,200105,5475.041,200105,2042.206,200105,1207.832,200105,4959.117,200105,1153.657,200105,1468.257,200105,1496.121,200105,126.709,200105,820.127,200105,2601.279,200105,1689.967,200105,5540.258,200105,2213.382,200105,9658.378,200105,2963.82,200105,233.404,200105,8431.978,0.0,0.0,200105,3079.565,200105,249.626,200105,5148.028,200105,11449.397,200105,2810.777,0.0,0.0,200105,2805.149,200105,403.188,200105,6591.531,200105,3213.25,200105,3270.01,151592.915
205,200104,4619.95,200104,37.59,200104,3558.18,200104,1598.448,200104,205.59,200104,2689.543,200104,301.7,0.0,0.0,200104,348.861,200104,5111.631,200104,6116.872,200104,110.75,200104,6.013,200104,5643.634,200104,8130.686,200104,2609.318,200104,2236.719,200104,6874.749,200104,1458.538,200104,38.993,200104,1934.737,200104,943.467,200104,5075.934,200104,2104.236,200104,1667.551,200104,4631.481,200104,1044.417,200104,1437.367,200104,886.51,200104,263.612,200104,556.561,200104,1796.526,200104,1809.388,200104,5543.477,200104,2203.076,200104,9552.98,200104,2298.9,200104,402.652,200104,8394.243,0.0,0.0,200104,2469.107,200104,326.399,200104,5198.558,200104,9767.225,200104,2458.937,0.0,0.0,200104,2793.442,200104,602.688,200104,6185.175,200104,3296.87,200104,3327.371,140670.652
206,200103,5392.921,200103,51.92,200103,2864.765,200103,1450.768,200103,102.496,200103,2843.836,200103,380.582,0.0,0.0,200103,467.953,200103,5174.341,200103,6110.807,200103,136.641,200103,5.169,200103,6274.332,200103,9496.364,200103,3005.48,200103,2342.529,200103,7916.251,200103,1255.233,200103,50.936,200103,1781.326,200103,1062.622,200103,5612.868,200103,2481.253,200103,1793.695,200103,4829.982,200103,1408.364,200103,1830.489,200103,1431.054,200103,314.692,200103,456.933,200103,2144.473,200103,2272.347,200103,6387.169,200103,2569.004,200103,11134.282,200103,2413.012,200103,417.957,200103,9896.34,0.0,0.0,200103,3086.36,200103,330.835,200103,4964.554,200103,11004.47,200103,2235.985,0.0,0.0,200103,3283.504,200103,865.123,200103,6850.762,200103,3130.117,200103,3956.114,155269.00999999998
207,200102,5479.455,200102,54.056,200102,2912.67,200102,1625.228,200102,184.141,200102,2881.716,200102,354.781,0.0,0.0,200102,426.947,200102,5359.079,200102,4992.6,200102,130.576,200102,4.367,200102,6267.815,200102,9145.681,200102,2741.719,200102,2337.579,200102,7340.263,200102,1491.934,200102,44.501,200102,2478.517,200102,965.82,200102,5351.283,200102,2750.914,200102,984.824,200102,5232.077,200102,1466.221,200102,1519.343,200102,1452.39,200102,323.382,200102,972.218,200102,2314.453,200102,2157.564,200102,5341.522,200102,2374.049,200102,10018.529,200102,2912.803,200102,368.807,200102,8442.301,0.0,0.0,200102,3037.7,200102,311.423,200102,4442.511,200102,10236.786,200102,2595.626,0.0,0.0,200102,3130.231,200102,749.045,200102,7214.856,200102,3188.659,200102,3626.521,149735.48299999998
208,200101,6557.913,200101,46.903,200101,3418.454,200101,2149.808,200101,199.857,200101,3245.939,200101,327.541,0.0,0.0,200101,474.117,200101,6721.861,200101,7258.909,200101,134.161,200101,4.716,200101,7539.572,200101,10474.896,200101,3230.308,200101,3054.603,200101,7894.331,200101,2127.592,200101,54.403,200101,2744.346,200101,1125.766,200101,6259.013,200101,2894.901,200101,1581.792,200101,6138.552,200101,1584.887,200101,1871.573,200101,1425.411,200101,382.524,200101,1190.063,200101,2626.719,200101,2453.303,200101,6622.628,200101,2585.304,200101,11492.713,200101,3161.698,200101,389.103,200101,10889.141,0.0,0.0,200101,3620.493,200101,326.204,200101,5899.864,200101,11683.911,200101,2768.62,0.0,0.0,200101,3547.017,200101,830.616,200101,8533.579,200101,3859.037,200101,3882.449,177287.11099999998
